data,hora,redes,tipo,link,link_facebook,curtidas,comentarios,engajamento,compartilhamentos,salvamentos,alcance,visualizacoes,novos_seguidores,id_instagram,id_facebook,legenda
2026-08-10,21:03,facebook+instagram,FEED,https://www.instagram.com/p/Db370c1sXdM/,https://www.facebook.com/1394493682493867/posts/1414509247158977,63,18,81,1,,,,,18097053551354760,864936030306107_1414509247158977,"NA ESTRADA, PERTO DE QUEM FAZ SANTA CATARINA. 🤝

357.648,11 km percorridos. 1.309 dias. Milhares de encontros, histórias e abraços que não cabem em números.

Porque representar Santa Catarina é estar presente, ouvir quem vive a realidade de cada região e entender de perto os desafios de quem faz o nosso Estado acontecer.

A estrada continua e o trabalho também. 🧡

#PepêCollaço #SantaCatarina #NaEstrada #Trabalho #PertoDasPessoas"
2026-08-09,16:13,facebook+instagram,FEED,https://www.instagram.com/p/Db010ILIJCz/,https://www.facebook.com/1394493682493867/posts/1413555427254359,318,26,344,,,,,,18002384660978558,864936030306107_1413555427254359,"VIVO COMO PAI. APRENDO COMO FILHO. 

Hoje é dia de celebrar o amor que atravessa gerações. 

Como filho, tive em meu pai um exemplo de cuidado, presença e amor. Como pai, tenho em minhas filhas a oportunidade de viver e transmitir tudo isso todos os dias.

Que privilégio olhar para quem me ensinou e, ao mesmo tempo, olhar para quem me inspira a continuar aprendendo. ❤️

Feliz Dia dos Pais!

#DiaDosPais #Família #AmorDePai #SerPai #PepêCollaço"
2026-08-08,00:24,facebook+instagram,REELS,https://www.instagram.com/reel/DbwkX6RN2Ev/,https://www.facebook.com/reel/2252520058933396/,111,21,132,1,,,,,18014006087945823,864936030306107_1412230834053485,"SAÚDE MAIS PERTO DE QUEM PRECISA. 🩺💙

Quem mora em cidade menor ou no interior sabe: quando o acesso é difícil, muita gente acaba deixando um cuidado importante para depois. 🏥📍

Por isso, ampliar o acesso aos testes rápidos nas farmácias é também aproximar a prevenção da rotina das pessoas. Diabetes, colesterol, dengue, Covid, HIV e outros testes previstos pela regulamentação podem ajudar no acompanhamento da saúde, sempre com orientação profissional. 🔬💊

Teste rápido não substitui o diagnóstico laboratorial nem a avaliação médica. Ele é mais uma ferramenta para cuidar, acompanhar e buscar orientação no momento certo. 👨‍⚕️

Porque saúde não pode depender da distância. Cuidado bom é cuidado que chega mais perto das pessoas. 🤝

#SantaCatarina #Saúde #SaúdeMaisPerto #Prevenção #TestesRápidos"
2026-08-06,21:59,facebook+instagram,FEED,https://www.instagram.com/p/DbtvHIJoCpU/,https://www.facebook.com/1394493682493867/posts/1411338900809345,49,14,63,,,,,,18117967387698607,864936030306107_1411338900809345,"📺 VALE A PENA VER DE NOVO

💙 Tem projeto que vira lei. E tem lei que continua fazendo a diferença todos os dias.

🎬 Neste carrossel, relembramos iniciativas que seguem transformando a vida dos catarinenses. Entre elas, a Sessão Azul, que amplia o acesso de pessoas com Transtorno do Espectro Autista (TEA) ao cinema por meio de sessões adaptadas e mais acolhedoras.

🍿 E o melhor exemplo de que boas ideias continuam gerando resultados está acontecendo neste domingo: o Cine Show do Farol Shopping realiza mais uma Sessão Azul, com exibição de Minions & Monstros em um ambiente preparado para oferecer mais conforto, acessibilidade e inclusão às famílias.

🤝 Porque o trabalho não termina quando uma lei é aprovada. Ele continua presente quando ela sai do papel, chega às pessoas e faz diferença na vida de quem mais precisa.

#PepêCollaço #SantaCatarina #TEA #Saúde #Inclusão"
2026-08-05,20:49,facebook,post,https://www.facebook.com/reel/28004586715841500/,,,,,4,,,,,,864936030306107_1410482000895035,"UMA ESPERA DE MAIS DE 40 ANOS CHEGOU AO FIM. 🛣️

💙 Hoje é um daqueles dias que ficam marcados na história de Gravatal.

🤝 Ao lado do prefeito Clei Rodrigues, celebramos a entrega de uma obra aguardada há mais de quatro décadas pela comunidade. Uma estrada que representa mais segurança, mobilidade e desenvolvimento para quem vive e trabalha na região.

✅ É por isso que acredito na política: transformar demandas antigas em conquistas reais, ouvindo as pessoas e fazendo acontecer.

🫡 Seguimos trabalhando para que Santa Catarina continue avançando, município por município. 💙

#PepêCollaço #Gravatal #TrabalhoQueTransforma #SantaCatarina"
2026-08-05,20:49,instagram,REELS,https://www.instagram.com/reel/DbrB_FFssz2/,,294,35,329,,,,,,18405090412080084,,"UMA ESPERA DE MAIS DE 40 ANOS CHEGOU AO FIM. 🛣️

💙 Hoje é um daqueles dias que ficam marcados na história de Gravatal.

🤝 Ao lado do prefeito @cleinils.rodriguesdasilva, celebramos a entrega de uma obra aguardada há mais de quatro décadas pela comunidade. Uma estrada que representa mais segurança, mobilidade e desenvolvimento para quem vive e trabalha na região.

✅ É por isso que acredito na política: transformar demandas antigas em conquistas reais, ouvindo as pessoas e fazendo acontecer.

🫡 Seguimos trabalhando para que Santa Catarina continue avançando, município por município. 💙

#PepêCollaço #Gravatal #TrabalhoQueTransforma #SantaCatarina"
2026-08-04,20:56,instagram,FEED,https://www.instagram.com/p/DboeTg5IH5M/,,177,18,195,,,,,,18123721540753975,,"Acho que trocaram o nome da série... 😂

Era para ser Todo Mundo Odeia..., mas depois de tantos abraços, conversas e demonstrações de carinho na nossa prestação de contas, a sensação foi de “Todo Mundo Ama o Pepê”.

Pode ser uma brincadeira, mas ela carrega algo muito sério: esse carinho aumenta ainda mais a minha responsabilidade de seguir trabalhando por Santa Catarina.

📍 Estar presente nos municípios é o que me permite ouvir de perto, entender as necessidades da nossa região e transformar essas demandas em investimentos, obras e políticas públicas que fazem a diferença.

🤝 Obrigado a todos que estiveram conosco no dia 30 de julho. O mandato é construído ao lado das pessoas, e prestar contas é uma forma de retribuir a confiança de cada um.

Seguimos juntos, com trabalho, diálogo e resultados para o Sul. 🚀

#PepeCollaco #DeputadoEstadual #SantaCatarina #TrabalhoQueTransforma"
2026-08-04,00:11,facebook+instagram,REELS,https://www.instagram.com/reel/DbmOzrsNcd6/,https://www.facebook.com/reel/1030918629653793/,432,46,478,5,,,,,18553487923077064,864936030306107_1408893294387239,"QUE EMOÇÃO! 💙

Ouvir tantas palavras de carinho e confiança de amigos, prefeitos, lideranças e do nosso governador me deixa motivado pra seguir trabalhando por Santa Catarina. 

🤝 Meu muito obrigado a todos que caminham ao nosso lado e acreditam no nosso trabalho. É por vocês e pela nossa gente que sigo trabalhando todos os dias.

Tenho orgulho de representar o Sul de Santa Catarina, uma terra de gente trabalhadora, que acredita na união e faz a diferença. Seguimos juntos, pelo desenvolvimento da nossa região. Pra cima!! 

PROPAGANDA ELEITORAL: CNPJ 68.472.001/0001-72

#PepêCollaço #SulDeSantaCatarina #TrabalhoQueTransforma #SantaCatarina"
2026-08-02,15:52,facebook+instagram,FEED,https://www.instagram.com/p/DbixNtHAMhs/,https://www.facebook.com/1394493682493867/posts/1407806451162590,154,4,158,1,,,,,18126378235664174,864936030306107_1407806451162590,"TAINHA, BOA COMPANHIA E TRADIÇÃO! 🐟

Prestigiando a 15ª Festa da Tainha, na Beira-Mar da Praia do Arroio Corrente, em Jaguaruna.

Um momento para valorizar quem mantém viva a cultura da pesca, fortalecer o comércio local e reunir famílias e amigos em um clima de muita alegria.

Bom fim de semana a todos! ☀️🤝

#Jaguaruna #FestaDaTainha #ArroioCorrente #SulDeSantaCatarina #Tradição Cultura PescaArtesanal SantaCatarina PepêCollaço"
2026-08-01,20:59,facebook,post,https://www.facebook.com/1394493682493867/posts/1407169194559649,,,,,2,,,,,,864936030306107_1407169194559649,"União que gera resultados para o Sul de Santa Catarina. 🤝

Quero agradecer ao governador Jorginho Mello e ao prefeito Soratto pela confiança, parceria e compromisso com a nossa região.

🫡 Quando as lideranças trabalham unidas, quem ganha são os municípios e as pessoas. A força do Sul está na união de quem conhece a nossa realidade e luta por mais investimentos, desenvolvimento e oportunidades.

🫂Seguimos juntos, representando o Sul de Santa Catarina com trabalho, diálogo e resultados. 🚀

#Tubarão #PepeCollaco #SantaCatarina #DeputadoEstadual"
2026-08-01,20:59,instagram,FEED,https://www.instagram.com/p/DbgwNRIoKL0/,,236,14,250,,,,,,17992832339817628,,"União que gera resultados para o Sul de Santa Catarina. 🤝

Quero agradecer ao governador @jorginhomello e ao prefeito @sorattojr pela confiança, parceria e compromisso com a nossa região.

🫡 Quando as lideranças trabalham unidas, quem ganha são os municípios e as pessoas. A força do Sul está na união de quem conhece a nossa realidade e luta por mais investimentos, desenvolvimento e oportunidades.

🫂Seguimos juntos, representando o Sul de Santa Catarina com trabalho, diálogo e resultados. 🚀

#Tubarão #PepeCollaco #SantaCatarina #DeputadoEstadual"
2026-07-31,12:12,facebook,post,https://www.facebook.com/reel/1571311437855683/,,,,,2,,,,,,864936030306107_1406021091341126,"🎯 TRABALHO. PRESENÇA. RESULTADO.

Uma noite para prestar contas do que construímos juntos e mostrar, com números, o resultado do nosso trabalho.

➡️ São R$ 150 milhões destinados à Região Sul, com recursos que chegaram aos municípios e ajudaram a tirar do papel projetos importantes para a nossa gente.

📍 Só para Tubarão, foram R$ 20 milhões, investidos em ações e projetos que fazem a diferença na vida das pessoas.

✅ Mais de 1.000 pessoas participaram deste momento, ao lado de mais de 20 prefeitos e vice-prefeitos, vereadores, lideranças, entidades e do governador Jorginho Mello. 

🫂 Meu muito obrigado a todos que estiveram presentes. Seguimos trabalhando, com responsabilidade e compromisso, pelo futuro da nossa região e de Santa Catarina.

#PepeCollaco #PrestacaoDeContas #Tubarao #RegiaoSul #SantaCatarina"
2026-07-31,12:12,instagram,REELS,https://www.instagram.com/reel/DbdOfKhx3R2/,,454,124,578,,,,,,18080374955323398,,"PROPAGANDA ELEITORAL | CNPJ: 68.472.001/0001.72 

🎯 TRABALHO. PRESENÇA. RESULTADO.

Uma noite para prestar contas do que construímos juntos e mostrar, com números, o resultado do nosso trabalho.

➡️ São R$ 150 milhões destinados à Região Sul, com recursos que chegaram aos municípios e ajudaram a tirar do papel projetos importantes para a nossa gente.

📍 Só para Tubarão, foram R$ 20 milhões, investidos em ações e projetos que fazem a diferença na vida das pessoas.

✅ Mais de 1.000 pessoas participaram deste momento, ao lado de mais de 20 prefeitos e vice-prefeitos, vereadores, lideranças, entidades e do governador @jorginhomello. 

🫂 Meu muito obrigado a todos que estiveram presentes. Seguimos trabalhando, com responsabilidade e compromisso, pelo futuro da nossa região e de Santa Catarina.

#PepeCollaco #PrestacaoDeContas #Tubarao #RegiaoSul #SantaCatarina"
2026-07-29,15:01,facebook+instagram,FEED,https://www.instagram.com/p/DbYY7wBADvF/,https://www.facebook.com/1394493682493867/posts/1404466888163213,162,31,193,3,,,,,18098090123460436,864936030306107_1404466888163213,"🫡 PRESTAÇÃO DO MANDATO

Um mandato construído ao lado dos municípios, ouvindo demandas, buscando recursos e fortalecendo o desenvolvimento do Sul de Santa Catarina. 

Mais do que uma prestação de contas, este é um encontro para apresentar resultados, compartilhar conquistas e reforçar a importância de uma representação forte para a AMUREL e para o Sul de Santa Catarina.

✅ Quando a nossa região tem voz, quem ganha são os municípios, e principalmente, as pessoas.

📅 Data: 30/07/2026
🕖 Horário: 19 horas
📍 Local: Clube Primeiro de Maio
Endereço: Av. Mal. Deodoro, 1355 – Oficinas, Tubarão/SC 

➡️ Esperamos você para conhecer de perto o trabalho realizado e os resultados de um mandato comprometido com a nossa região.

#PrestaçãoDeContas #PepeCollaco #Tubarão #DeputadoEstadual"
2026-07-28,20:54,facebook+instagram,FEED,https://www.instagram.com/p/DbWcbhJRw1l/,https://www.facebook.com/1394493682493867/posts/1403818468228055,82,18,100,,,,,,17937285831341942,864936030306107_1403818468228055,"✅ Check-list da semana: trabalho que acontece de perto.

Estar presente nos municípios é o que permite transformar demandas em resultados.

🎯 Foi ouvindo famílias, lideranças e instituições que construímos pautas importantes para Santa Catarina e seguimos trabalhando por mais qualidade de vida para os catarinenses.

✍️ Um mandato só faz sentido quando está conectado com quem vive a realidade de cada cidade. É desse diálogo que nascem as prioridades, as soluções e as conquistas.

A semana não para. Bora trabalhar! 💪💚

#PepêCollaço #DeputadoEstadual #SantaCatarina #TrabalhoQueTransforma"
2026-07-27,22:15,facebook+instagram,FEED,https://www.instagram.com/p/DbUA_1wAKGB/,https://www.facebook.com/1394493682493867/posts/1403029171640318,201,28,229,2,,,,,18149037877519513,864936030306107_1403029171640318,"🧩 A inclusão precisa sair do discurso e chegar onde realmente faz diferença: na vida das pessoas.

Como deputado, acredito que construir uma Santa Catarina mais inclusiva significa apoiar iniciativas que geram resultados concretos. 

➡️ É por isso que sigo trabalhando para levar mais estrutura, cuidado e dignidade aos municípios catarinenses.

💙 Incluir é garantir que cada criança tenha as condições necessárias para desenvolver todo o seu potencial.

#PepeCollaco #Inclusão #SantaCatarina #Equoterapia #SalasSensoriais"
2026-07-26,20:25,facebook+instagram,FEED,https://www.instagram.com/p/DbRPmvbIB7j/,https://www.facebook.com/1394493682493867/posts/1402175868392315,85,16,101,,,,,,17868472488633712,864936030306107_1402175868392315,"PARTICIPAMOS DISSO! 😉✅

✅ Entre as cidades brasileiras com mais de 100 mil habitantes, Tubarão conquistou um reconhecimento que enche nossa gente de orgulho: é a cidade mais segura de Santa Catarina e a 2ª mais segura do Brasil em índice proporcional de mortes violentas.

🎯 Esse resultado é fruto do trabalho conjunto das forças de segurança, das instituições e de todos que atuam diariamente por uma Tubarão mais segura. Nós também contribuímos para esse avanço, com a entrega de duas viaturas para a Polícia Militar e para o Corpo de Bombeiros da nossa cidade azul! 

🫡 Seguiremos trabalhando para levar investimentos que fortaleçam o desenvolvimento de Tubarão e ajudem a construir um futuro cada vez melhor para quem vive aqui.

💙 Uma conquista como essa é motivo de orgulho para todos nós. Compartilhe este post com quem também ama Tubarão.

#Tubarão #SantaCatarina #SegurançaPública #QualidadeDeVida #PepêCollaço"
2026-07-25,22:21,facebook,post,https://www.facebook.com/reel/2717132068684213/,,,,,2,,,,,,864936030306107_1401446698465232,"🎙️ Pinga Fogo com o Haroldo Oliveira Silva, na Rádio Tubá.

Política, Tubarão e os desafios de Santa Catarina.

🤝 Prazer, eu sou o Pepê Collaço e te convido a acompanhar meu trabalho por Santa Catarina.

🎥 Entrevista completa disponível no canal da TV Tubá Oficial no YouTube.

#PepêCollaço #Tubarão #SantaCatarina #RádioTubá"
2026-07-25,22:21,instagram,REELS,https://www.instagram.com/reel/DbO3fSdhk3-/,,148,26,174,,,,,,17876089338528358,,"🎙️ Pinga Fogo com o @oliveirasilvaharoldo, na @radiotuba.

Política, Tubarão e os desafios de Santa Catarina.

🤝 Prazer, eu sou o Pepê Collaço e te convido a acompanhar meu trabalho por Santa Catarina.

🎥 Entrevista completa disponível no canal da TV Tubá Oficial no YouTube.

#PepêCollaço #Tubarão #SantaCatarina #RádioTubá"
2026-07-24,21:07,facebook,post,https://www.facebook.com/reel/1566779494958277/,,,,,1,,,,,,864936030306107_1400650901878145,"🚧 MAIS DESENVOLVIMENTO PARA BENEDITO NOVO

📍 Essa nova estrada melhora o acesso a um importante ponto turístico da cidade, impulsiona o desenvolvimento da região e cria novas oportunidades para o comércio e o turismo.

🚗 O benefício vai além. Quem trabalha, estuda ou passa por esse caminho todos os dias ganha mais segurança, mobilidade e qualidade de vida.

🤝 É assim que a infraestrutura transforma para melhor a vida das pessoas e faz Benedito Novo avançar.

🚀 Nosso trabalho continua, levando mais desenvolvimento para toda Santa Catarina.

#BeneditoNovo #SantaCatarina #Infraestrutura #PepeCollaco"
2026-07-24,21:06,instagram,REELS,https://www.instagram.com/reel/DbMIl7PhimT/,,269,16,285,,,,,,18092912519077426,,"🚧 MAIS DESENVOLVIMENTO PARA BENEDITO NOVO

📍 Essa estrada melhora o acesso a um importante ponto turístico da cidade, impulsiona o desenvolvimento da região e cria novas oportunidades para o comércio e o turismo.

🚗 O benefício vai além. Quem trabalha, estuda ou passa por esse caminho todos os dias ganha mais segurança, mobilidade e qualidade de vida.

🤝 É assim que a infraestrutura transforma para melhor a vida das pessoas e faz Benedito Novo avançar.

🚀 Nosso trabalho continua, levando mais desenvolvimento para toda Santa Catarina.

#BeneditoNovo #SantaCatarina #Infraestrutura #PepeCollaco"
