"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,Comentários,Salvamentos
17988282413654369,17841401444333135,pepecollaco,"Pepê Collaço","TRADIÇÃO EM AÇÃO 🇮🇹🔥🐎

Celebrando os 148 anos da imigração italiana no sul de Santa Catarina, aproveitei pra mostrar pras meninas um pouco da nossa tradição, com direito a polenta do famoso Tombo da Polenta, participei do Pálio de Azambuja — a tradicional corrida de cavalos — e também do Corte de Toras, simbolizando o esforço dos primeiros imigrantes na transformação da mata virgem. ￼

Valorizo presença, cultura e nossas raizes! Que festa, parabéns @agnaldofilippi 

#FestaDaColôniaAzambuja #TradiçãoItaliana #PepêCollaço #CulturaViva #SC #Polenta #PálioDeAzambuja #CorteDeToras #IdentidadeCatarinense #RaízesItalianas",71,"04/27/2025 13:59",https://www.instagram.com/reel/DI9sgr3pCy7/,"Reel do Instagram",,Total,10384,17966,410,54,11,22,2
17952404066812876,17841401444333135,pepecollaco,"Pepê Collaço","Notícias da semana! ↔️",0,"04/27/2025 06:08",https://www.instagram.com/p/DI836oJu4cN/,"Carrossel do Instagram",,Total,4294,2580,57,6,0,3,1
18461491570079882,17841401444333135,pepecollaco,"Pepê Collaço","SEXTOUU COM CHEIRINHO DE ASFALTO NOVO! 🎉

Essa é a revitalização da SC-437 em Pescaria Brava, resultado de quem acredita que política levado a sério. 🛣️

Em Pescaria Brava, o bairro Barreiros está vivendo uma transformação de verdade: 4,5 km de revitalização com pavimentação de qualidade e compromisso com as pessoas! 🏗️

E mais do que asfalto, é respeito com quem vive aqui todos os dias. 🤝 Obra bem feita, com recursos garantidos e apoio firme do nosso mandato! 💪

Vamos seguir assim: fazendo, entregando e cuidando de cada região de Santa Catarina. 🌟

#SegueOMandato
#ObraEntregue
#InfraestruturaÉPrioridade
#PescariaBrava
#Barreiros
#PepêCollaço #JorginhoMello 
#SCLevadoASério
#MandatoQueEntrega",50,"04/25/2025 10:13",https://www.instagram.com/reel/DI4JyZ2pTro/,"Reel do Instagram",,Total,31466,23080,370,54,10,81,3
17859225378405498,17841401444333135,pepecollaco,"Pepê Collaço","🕊️ Um ciclo se encerra no Vaticano!

A transição no papado é mais que uma mudança de liderança: é um momento que ecoa na fé, na política e na cultura global. Assista ao vídeo completo e reflita sobre o impacto desse novo capítulo. 

#PapaFrancisco #Conclave2025 #IgrejaCatólica #Legado #HistóriaEmCurso #ReflexãoGlobal",102,"04/23/2025 08:02",https://www.instagram.com/reel/DIyxPUip-91/,"Reel do Instagram",,Total,26726,20927,423,35,4,14,2
17858706549405553,17841401444333135,pepecollaco,"Pepê Collaço","ABRIL AZUL 🩵

Defendendo o autismo por mais inclusão!",0,"04/22/2025 14:48",https://www.instagram.com/p/DIw7aPjJaLp/,"Imagem do Instagram",,Total,4958,4112,105,22,0,12,1
18499868884003362,17841401987436586,deputadoivannaatz,"Deputado Ivan Naatz","📜🌊 UMA BOA NOTÍCIA SOBRE A REDRAGAGEM DO RIO TUBARÃO! 

✅ Aprovamos na @assembleidasc a redragagem do Rio Tubarão na Lei de Diretrizes Orçamentárias (LDO) de 2026! A Bancada do Sul, liderada pelo amigo deputado @pepecollaco, garantiu um investimento de 10% dos R$ 700 milhões financiados pelo Banco Mundial (Bird) para a Bacia do Rio Tubarão.

O projeto de atualização da redragagem está sendo desenvolvido pelo Ceped/UFSC e deve ser concluído até dezembro deste ano. Além disso, aprovamos o PL 0090/2025, que autoriza o Governo do Estado a contratar um crédito de 💰 US$ 119,2 milhões com o Bird para aumentar a resiliência climática e reduzir riscos de desastres em SC.

Mais um passo para esse importante projeto! ✍

#RioTubarão #Desenvolvimento #SantaCatarina",0,"04/22/2025 07:35",https://www.instagram.com/p/DIwJ0NsNE-h/,"Imagem do Instagram",,Total,7866,6143,362,7,1,20,0
17844062757466482,17841401444333135,pepecollaco,"Pepê Collaço","Feliz Páscoa! 🙏",0,"04/20/2025 06:02",https://www.instagram.com/p/DIq1pfGOX6B/,"Imagem do Instagram",,Total,2771,2135,30,12,0,3,0
18456018196075876,17841401444333135,pepecollaco,"Pepê Collaço","TENSÃO ENTRE GIGANTES 🇨🇳🇺🇸

China x EUA… e no meio disso tudo, o Brasil pode sair ganhando!
Nosso agro pode ser o grande protagonista dessa nova disputa comercial.
Mas a pergunta é: estamos prontos?

#AgroÉBrasil #MercadoGlobal #ComércioExterior #Taxação #ChinaEUA #SojaBrasileira #Economia #BrasilNoJogo #LagunaSC #OportunidadeInternacional",85,"04/19/2025 13:08",https://www.instagram.com/reel/DIpA9Kap7c7/,"Reel do Instagram",,Total,20789,16994,258,21,1,20,1
17863994319380687,17841401444333135,pepecollaco,"Pepê Collaço","Notícias da semana! ➡️",0,"04/18/2025 04:24",https://www.instagram.com/p/DIlgzijO72_/,"Carrossel do Instagram",,Total,5355,2921,81,14,0,2,0
18064463291059195,17841401444333135,pepecollaco,"Pepê Collaço","VITÓRIA PARA O RIO TUBARÃO! ✅ O GOVERNO DO ESTADO VAI INCLUIR A REDRAGAGEM DO RIO TUBARÃO NA LDO DE 2026!

Essa conquista é resultado da articulação da Bancada do Sul, que garantiu o compromisso do Estado com uma das obras mais aguardadas pela nossa região.

💬 “É demorado, é complexo — mas está andando. E esse é o nosso papel.” 

#RedragagemJá #RioTubarão #PepêCollaço #SulDeSC #LDO2026 #VitóriaDoSul #TrabalhoQueEntrega #SegurançaParaTodos #UFSC #DefesaCivil",52,"04/16/2025 14:57",https://www.instagram.com/reel/DIhbyUfJ64i/,"Reel do Instagram",,Total,18129,21269,263,23,7,34,2
18277723690268996,17841408315916041,extrasc,extra.sc,"Bancada do Sul havia incluído uma emenda em um projeto do executivo para garantir investimentos na bacia.

Leia em EXTRA.SC. Link nos stories",0,"04/16/2025 10:11",https://www.instagram.com/p/DIg-9b1uN8H/,"Imagem do Instagram",,Total,2685,2071,46,3,0,0,0
18026994659437276,17841401444333135,pepecollaco,"Pepê Collaço","MORRO DOS CAVALOS VAI TRANCAR DE NOVO? 👀

Com as chuvas, o trecho voltou a ser interditado. Precisamos garantir alternativas viáveis para manter Santa Catarina conectada.

O Governo do Estado estuda um novo contorno de 14 km. Também há  necessidades de avanço nas rotas São Bonifácio–São Martinho e SC-108, em Anitápolis. Seguimos acompanhando e reforçando a importância dessas obras para o escoamento e a segurança da nossa região.

#PepêCollaço #InfraestruturaSC #MorroDosCavalos #RotasAlternativas #DesenvolvimentoRegional",82,"04/14/2025 09:34",https://www.instagram.com/reel/DIbw60lO7Xl/,"Reel do Instagram",,Total,4376,14872,111,18,4,8,0
18025943711456911,17841401444333135,pepecollaco,"Pepê Collaço","INVESTIMENTO DIRETO NA AMUREL! 🚀

No programa SC levada a sério foi liberado milhões de reais para todos os prefeitos da nossa região, na busca de que nossas cidades se desenvolvam com grandes projetos. Estamos juntos! 👊",0,"04/11/2025 16:23",https://www.instagram.com/p/DIUxjk5JhX7/,"Carrossel do Instagram",,Total,5564,2946,74,7,0,3,1
18024454667660218,17841401444333135,pepecollaco,"Pepê Collaço","🚧 ROTAS ALTERNATIVAS! ❌

O Sul de SC não pode ficar isolado 🛣️
💥 Pedimos ao Governo do Estado atenção imediata à SC-108 e SC-435. São só 20km que fazem toda a diferença!
👉 Segurança, economia e mobilidade para quem vive aqui.
📢 Vamos juntos pressionar por agilidade!

#RotasAlternativas #SC108Já #SulDeSC #MobilidadeUrgente #SC435 #Infraestrutura #NãoPodemosEsperar #MaisConexão #SulForte",89,"04/10/2025 10:26",https://www.instagram.com/reel/DIRjg_NJfyU/,"Reel do Instagram",,Total,12898,10745,118,14,2,8,0
17939735817003827,17841401444333135,pepecollaco,"Pepê Collaço","💪 Seguimos firmes na luta pela redragagem do Rio Tubarão! 

O novo estudo está sendo realizado pela UFSC e deve ficar pronto até o fim de 2025. Mais um passo importante pra tentar tirar essa obra do papel e proteger nossa região das enchentes. 🚜🌊 #PepêCollaço #DragagemJá #SegurançaParaOTubarão",0,"04/09/2025 15:00",https://www.instagram.com/p/DIPec4qJhep/,"Imagem do Instagram",,Total,4010,2921,50,11,1,3,1
17952257786806571,17841408315916041,extrasc,extra.sc,"“O que falta para entenderem que se trata de uma obra prioritária?”, questiona o deputado Pepê Collaço.

Leia em EXTRA.SC. Link nos stories",0,"04/08/2025 16:32",https://www.instagram.com/p/DINEJzNJAjq/,"Imagem do Instagram",,Total,3390,2645,46,0,0,2,0
18042009116167436,17841401444333135,pepecollaco,"Pepê Collaço","TRAGÉDIA ANUNCIADA! ❌

🚨 O acidente do final de semana escancarou o descaso com uma das passagens mais importantes para a economia do sul catarinense. Já são anos de promessas, ofícios, respostas burocráticas... e nada sai do papel. 😤

📢 Chega de enrolação! O sul de SC precisa de respeito. O túnel no Morro dos Cavalos é urgente e tem que sair do papel AGORA! 🛣️💥

#MorroDosCavalos #SulDeSC #InfraestruturaJá #Urgência #Desenvolvimento #Economia #SC #BancadaDoSul #ObraPrioritária #GovernoFederal #TragédiaAnunciada #ChegaDePromessas",94,"04/08/2025 15:13",https://www.instagram.com/reel/DIM6vKTJ0X7/,"Reel do Instagram",,Total,19825,15834,257,25,5,15,2
18075219283763864,17841401444333135,pepecollaco,"Pepê Collaço","QUEM PAGA ESSA CONTA SOMOS NÓS!🚨 

Precisamos da BR-101 para trabalhar, viver, transportar nossas mercadorias, conectar o Sul ao Brasil e ao mundo.
Até quando vamos conviver com tragédias como essa?

O Sul de Santa Catarina clama por respeito. O túnel no Morro dos Cavalos é urgente e inadiável!

Se você também está cansado de esperar, COMPARTILHE!
✊ Juntos somos mais fortes!

#BR101Já #TúnelMorroDosCavalos #SulClamaPorRespeito #ChegaDeTragédias #SCemMovimento #InfraestruturaJá #SulConectado #UrgênciaJá #MobilidadeSegura",0,"04/07/2025 07:58",https://www.instagram.com/p/DIJkklxuONz/,"Imagem do Instagram",,Total,707108,641852,9856,460,41,849,345
18122543977431907,17841401444333135,pepecollaco,"Pepê Collaço","Precisamos ser ouvidos! Deixe aqui seu comentário!",84,"04/06/2025 17:48",https://www.instagram.com/reel/DIIC_kbJVqp/,"Reel do Instagram",,Total,22030,22621,210,90,1,24,10
18060897467288007,17841401444333135,pepecollaco,"Pepê Collaço","Que tristeza! 😱

Acidentes como este são frequentes no Morro dos Cavalos. Sabemos que é um gargalo que compromete a mobilidade em todo o estado — especialmente no Sul de Santa Catarina.

Por isso, há anos reivindicamos a inclusão do túnel no novo contrato de concessão da ANTT e da Arteris. Não podemos aceitar menos que isso. É uma obra complexa, sim, mas absolutamente necessária. Cenas como essas são tristes, mas, infelizmente, comuns nesse trecho.

📸 via WhatsApp.",52,"04/06/2025 11:47",https://www.instagram.com/reel/DIHZyEYJWM-/,"Reel do Instagram",,Total,13690,8764,248,115,6,16,5
17879469606275734,17841401444333135,pepecollaco,"Pepê Collaço","NOTÍCIAS DA SEMANA! 🗞️ arrasta! ↔️",0,"04/05/2025 11:45",https://www.instagram.com/p/DIE079DJKJa/,"Carrossel do Instagram",,Total,5310,3684,70,12,2,15,0
17920489784962480,17841401444333135,pepecollaco,"Pepê Collaço","🚧 Promessa feita, promessa cumprida! 💪
Hoje entregamos mais uma obra em Pescaria Brava: pavimentação com lajotas que sai do papel graças ao nosso trabalho conjunto com a comunidade 👏

É mais mobilidade, segurança e dignidade pra quem vive aqui! 🌟
E pode esperar que vem mais por aí... 🚀

#PescariaBrava #ObraEntregue #Pavimentação #TrabalhoQueTransforma #TamoJunto #PepeCollaço #SantaCatarina #MaisResultados #CompromissoCumprido #LajotaNaRua",52,"04/04/2025 14:46",https://www.instagram.com/reel/DICkD46J_M5/,"Reel do Instagram",,Total,16994,18971,506,47,6,56,5
17872232733331297,17841401316586042,sorattojr,Soratto,"🚧 O prolongamento da Av. Pedro Zapelini será uma obra completa, com drenagem, pavimentação e iluminação pública!",75,"04/03/2025 13:59",https://www.instagram.com/reel/DH_6gapJpoD/,"Reel do Instagram",,Total,12731,7644,463,20,2,31,0
18119881696439378,17841471734688580,prefeiturawitmarsum,"Prefeitura de Witmarsum, Santa Catarina.","📌Comitiva representando o Município de Witmarsum, se reúne com o Secretário de Estado da Saúde Diogo Demarchi Silva, Presidente da Assembleia Legislativa do Estado de Santa Catarina, Deputado Julio Garcia, e com os Deputados Pepê Colaço e Antídio Lunelli.

📎Na Terça-feira, 01 de abril, a Comitiva composta pelo Prefeito de Witmarsum Pauli Zerna, Vice-Prefeito Sergio Borges e Secretário de Saúde Sérgio Luiz Padoin, esteve na Capital do Estado de Santa Catarina para cumprimento de agendas.

📁A primeira agenda do dia foi com o Presidente da Assembleia Legislativa do Estado de Santa Catarina, Deputado Estadual Julio Garcia, e com o Deputado Estadual Pepê Colaço. Após, reuniram-se com o Deputado Estadual Antídio Lunelli.

📂E para finalizar os compromissos, a Comitiva Oficial, representando os interesses do nosso Município, se reuniu com o Secretário De Estado Da Saúde Diogo Demarchi Silva, e também, com o Deputado Estadual Pepê Colaço, em pauta a destinação de recursos públicos estaduais para a realização da Obra de Troca de Cobertura do Hospital Mateus Caled Padoin, de Witmarsum, Santa Catarina.

🚧É oportuno mencionar, que em 15 de junho de 2025, o Hospital Mateus Caled Padoin completará 10 anos da sua reabertura, e durante este período não passou por nenhuma obra de manutenção, o que justifica a atual situação em que se encontra o telhado.

🧱A manutenção do patrimônio público é um dever de todos, e envolve a conservação, preservação e valorização dos nossos bens públicos. A Prefeitura de Witmarsum iniciou o ano de 2025 colocando em prática o Programa de Revitalização dos Prédios Públicos do município. 

*Assessoria de Comunicação.",0,"04/03/2025 13:03",https://www.instagram.com/p/DH_0RyNSThw/,"Carrossel do Instagram",,Total,4041,2055,61,1,0,1,0
18065588152968961,17841434677363589,tiagozilli_,"Tiago Zilli","BANCADA DO SUL ✅

Nova liderança na #BancadaDoSul! 🔄 Deputado Tiago Zilli assumiu a coordenação deixada pelo deputado Pepê Collaço, reforçando o compromisso conjunto pelo desenvolvimento do Sul catarinense. 🤝

Zilli assume com a missão de lutar por cada município da região, destacando a importância da união entre os parlamentares para avançar. 💪 Collaço desejou sucesso ao novo coordenador e seguirá apoiando os trabalhos em favor da nossa região. 👏

#SulDeSC #Política #UniãoPeloSul

📸 @brunocollaco",0,"04/01/2025 13:59",https://www.instagram.com/p/DH6xIX_uYJ0/,"Carrossel do Instagram",,Total,12422,6507,362,67,5,21,0
18073214578668233,17841401444333135,pepecollaco,"Pepê Collaço","AUTISMO DEFENDIDO COM AÇÕES! 🧩👊

Cada pessoa autista trilha uma jornada única. Por isso, nosso compromisso é garantir inclusão, respeito e políticas públicas eficazes.

Na Alesc, já avançamos com:
• Censo do Autismo com a Acafe
• Criação da Frente Parlamentar
• Protocolo Individualizado de Avaliação (PIA)
• Seminários e capacitações

#ConhecerParaIncluir
Comente aqui: o que mais você gostaria de ver na defesa do autismo?",0,"04/01/2025 06:40",https://www.instagram.com/p/DH5-3xUOghS/,"Carrossel do Instagram",,Total,6373,4068,151,40,1,22,0
17884580595143184,17841401444333135,pepecollaco,"Pepê Collaço","Sanga do Lageado o asfalto tá chegando! 🛣️

A obra tá ficando caprichada e aqui tiramos as dúvidas da comunidade.😉

#asfalto #tubarao #tubaraobelasantacatarina #pepêcollaço #sorattoedenis #obra #santacatarina",64,"03/31/2025 08:35",https://www.instagram.com/reel/DH3mbWsOCEL/,"Reel do Instagram",,Total,36769,32483,739,61,9,91,12
18063081418983428,17841401444333135,pepecollaco,"Pepê Collaço","LA BELLA POLENTA! 🍽️🇮🇹

Nada como uma boa polenta pra esquentar o coração e homenagear nossas raízes em todas as versões, inclusive na trend. 😜
Bom Final de semana com sabor de tradição e o orgulho da nossa homenagem ao Tombo da Polenta! 

Viva a cultura italiana! 

#TomboDaPolenta #CulturaItaliana #Polenta #Raízes #Tradição #OrgulhoDeSer",0,"03/29/2025 06:45",https://www.instagram.com/p/DHyRBGBOa-4/,"Carrossel do Instagram",,Total,3830,2127,102,6,0,3,1
18295538335172330,17841401444333135,pepecollaco,"Pepê Collaço","NÓS CHEGAMOS EM GRAVATAL! 🚀

Nossos recursos estão sendo aplicados e foram mais de 2 milhões enviados pra cidade que só está crescendo nessa gestão do Prefeito @cleinils.rodriguesdasilva e @viceprefeito_marcoscorrea 

Saúde, infraestrutura, educação e não para por aí! Fica ligado que vamos chegar na sua cidade 😉",107,"03/28/2025 13:48",https://www.instagram.com/reel/DHwakBvpDEZ/,"Reel do Instagram",,Total,54686,38219,259,16,3,19,1
17982227795671238,17841401444333135,pepecollaco,"Pepê Collaço","Taxar é retroceder! 👊

Só olhar os países que já tentaram fazer essa política que percebemos a ineficiência da mesma. 👎",43,"03/26/2025 13:44",https://www.instagram.com/reel/DHrSMiKJv-W/,"Reel do Instagram",,Total,17631,13727,200,15,0,15,2
18116672923445457,17841401444333135,pepecollaco,"Pepê Collaço","Há 51 anos, Tubarão enfrentava uma das maiores tragédias da sua história.
As águas invadiram ruas, casas e vidas, mas o povo tubaronense respondeu com coragem, trabalho e união.

Hoje, seguimos juntos, defendendo ações que previnam novas catástrofes: redragagens, pontes seguras, descarte de lixo e revisão da APA da Baleia Franca.

Para que o passado não se repita, precisamos agir no presente.
Vamos juntos pelo melhor em Tubarão!

#TubarãoSC #MemóriaColetiva #Enchente1974 #UnidosPorTubarão #PrevençãoÉACaminho #RedragagemJa",0,"03/24/2025 12:05",https://www.instagram.com/p/DHl9vFapcFw/,"Carrossel do Instagram",,Total,62696,32926,907,84,4,20,54
17953865129794752,17841401444333135,pepecollaco,"Pepê Collaço","Nosso mandato tá chegando aí na sua cidade! 😉
Trabalhando por quem mais precisa e fazendo a diferença de verdade. Foi assim na Sanga do Lajeado, onde somamos forças com @juliogarciasc , @esperidiaoamin e @sorattojr para tirar o asfalto do papel — e agora ele já tá sendo colocado! 🛣️

Estamos aqui pra enviar recursos 💰, fiscalizar 👀 e comemorar cada conquista junto com você 🎉
É assim que a boa política transforma vidas!

#MandatoPresente #ObraQueTransforma #SangaDoLajeado #TrabalhoQueAparece #PolíticaComPropósito #MaisInfraestrutura #AsfaltoNovo #SulDeSC #DeputadoEstadual #CaminhoDoDesenvolvimento",44,"03/23/2025 08:26",https://www.instagram.com/reel/DHi-0aZOu9b/,"Reel do Instagram",,Total,44802,38606,507,31,12,43,17
18055633523276891,17841401444333135,pepecollaco,"Pepê Collaço","Notícias da semana! 🗞️🚀

Mais emprego na região, desenvolvimento e valorização da nossa terra.",0,"03/21/2025 14:31",https://www.instagram.com/p/DHegC16JOFj/,"Carrossel do Instagram",,Total,4374,2942,42,8,0,5,0
18061967650981168,17841401444333135,pepecollaco,"Pepê Collaço","SAUDADES MINHAS MENINAS 💕

Papai já tá chegando e com novidades pra toda a região.🫶 

📸 @brunocollaco",0,"03/20/2025 15:02",https://www.instagram.com/p/DHb-0KUO2Xk/,"Carrossel do Instagram",,Total,3051,1507,103,3,0,3,0
18002738894740546,17841401444333135,pepecollaco,"Pepê Collaço","APRENDENDO MANDARIM E IMPULSIONANDO EMPREGOS! 🤝

🇨🇳 Explorando oportunidades na Eikto, China, para impulsionar investimentos no sul do Brasil. Acompanhe nossa jornada! 🙌 #MissãoChina #InvestimentoSul #ConexãoBrasilChina",89,"03/19/2025 09:44",https://www.instagram.com/reel/DHY0Az-Ocus/,"Reel do Instagram",,Total,19828,12709,146,19,1,14,1
17902212381108062,17841408315916041,extrasc,extra.sc,"O principal objetivo da missão é ver de perto tudo o que vai começar a ser produzido no Brasil, na fábrica instalada em Laguna.

Leia em EXTRA.SC. Link nos stories",0,"03/18/2025 03:41",https://www.instagram.com/p/DHVnPQ0OdJy/,"Imagem do Instagram",,Total,2592,2110,44,2,0,0,0
17868875046338716,17841401444333135,pepecollaco,"Pepê Collaço","EUA ❌ CHINA, quem ganha com essa briga? 👀

Deixa sua opinião nos comentários ⬇️",69,"03/17/2025 14:44",https://www.instagram.com/reel/DHUNmaWpYYk/,"Reel do Instagram",,Total,16587,12806,165,20,1,27,1
18024897971416429,17841401444333135,pepecollaco,"Pepê Collaço","🚜🌱 Agora, carne e leite de caprinos e ovinos estão garantidos na alimentação de escolas, hospitais e casas de repouso. Essa iniciativa fortalece nossos produtores rurais e impulsiona a economia local. 

Vamos juntos apoiar a ovinocaprinocultura em Santa Catarina! 🐐🐑 

VOCÊ APROVA ESSA LEI? 
#AgroForte #EconomiaLocal #Ovinocaprinocultura #SantaCatarina",43,"03/15/2025 09:36",https://www.instagram.com/reel/DHOglVhOoZk/,"Reel do Instagram",,Total,18936,14834,175,33,3,20,2
18088031320581318,17841401444333135,pepecollaco,"Pepê Collaço","TAVA TRABALHANDO POR SC 🫡🚀

Os catarinenses merecem nossa dedicação máxima, e estamos aqui fazendo isso. 🙌",0,"03/14/2025 12:17",https://www.instagram.com/p/DHMPKNLp3yu/,"Carrossel do Instagram",,Total,7040,4017,110,11,0,8,1
18036960581617141,17841401827177081,assembleiasc,ALESC,"Na continuidade ao ciclo de reuniões com as bancadas regionais, o presidente da Alesc, @juliogarciasc (PSD), se reuniu com deputados que integram a Bancada do Sul. Em pauta, as demandas consideradas prioritárias para a região, e que deverão ser inseridas nos debates no Legislativo estadual. O grupo é coordenado pelo deputado @pepecollaco (PP). 

#BancadadoSul #BancadasRegionais #SulSC #Alesc",81,"03/12/2025 14:58",https://www.instagram.com/reel/DHHWippRA9F/,"Reel do Instagram",,Total,3647,2424,59,4,1,5,0
18173849383320485,17841401444333135,pepecollaco,"Pepê Collaço","Simplificando os convênios estaduais! 🎯

Agora, apenas a parte repassada pelo Estado conta para o regime simplificado, facilitando o acesso dos municípios aos recursos. Menos burocracia, mais desenvolvimento! Aprovado na CCJ, o projeto segue para as próximas comissões. 🚀🏘️ #Desburocratização #GestãoEficiente #DesenvolvimentoLocal",34,"03/12/2025 11:38",https://www.instagram.com/reel/DHHAvCyJOar/,"Reel do Instagram",,Total,22247,16198,207,24,10,15,1
18026979665380794,17841401444333135,pepecollaco,"Pepê Collaço","MANDE SUA IDEIA EM DEFESA DO AUTISMO! 🧩

Conheça nossas ações: Censo do Autismo e seminários de qualificação. Junte-se a nós e acompanhe de perto nosso compromisso com resultados.",27,"03/10/2025 09:54",https://www.instagram.com/reel/DHBrCX9OzTu/,"Reel do Instagram",,Total,24485,16151,328,84,40,51,8
18298872127213300,17841401444333135,pepecollaco,"Pepê Collaço","O trabalho feito pelas redes femininas de combate ao câncer é algo que inspira as mulheres e também os homens. Nos lembra que as mulheres precisam, sim, de atenção, de respeito e de voz. 💪✨

Com esse exemplo maravilhoso, esperamos que a cada 8 de março possamos celebrar mais conquistas e continuar a almejar que as lutas sejam cada vez melhores. 🌸👩‍🦱🧑‍🦳

Feliz Dia da Mulher! 💖🎉",0,"03/08/2025 04:08",https://www.instagram.com/p/DG8BPT2u1bH/,"Imagem do Instagram",,Total,2500,1693,64,3,0,4,0
17997782018773670,17841401444333135,pepecollaco,"Pepê Collaço","Nosso gabinete está sempre de portas abertas para você! 🎯

Venha nos visitar e compartilhe suas ideias. Juntos, podemos construir um futuro melhor! Não perca essa oportunidade de fazer a diferença.

#GabineteAberto #ParticipaçãoCidadã #PolíticaAtiva #JuntosPeloFuturo",21,"03/06/2025 11:49",https://www.instagram.com/reel/DG3qT-JJBKV/,"Reel do Instagram",,Total,17614,12334,113,30,1,16,1
18039625277407811,17841401444333135,pepecollaco,"Pepê Collaço","🎶🪩PLAYLIST DO GABINETE 34 💃🕺

Ouça com a gente os Hits escolhidos por os membros do nosso Gabiente! 💥",87,"02/28/2025 13:28",https://www.instagram.com/reel/DGoauz3pbAl/,"Reel do Instagram",,Total,31365,21288,312,51,7,17,4
17900553792103617,17841401444333135,pepecollaco,"Pepê Collaço","IMPULSIONANDO A AMREC! 🚀

Ao lado do Governador @jorginhomello, trabalhando para levar mais investimentos e soluções para as cidades da nossa região. Juntos, fortalecemos o desenvolvimento da AMREC! #CompromissoComAMREC #MaisInvestimentos",0,"02/27/2025 15:38",https://www.instagram.com/p/DGmFFH2pBYP/,"Carrossel do Instagram",,Total,17230,8077,230,5,4,7,7
17973933017824137,17841401444333135,pepecollaco,"Pepê Collaço","Bancada Progressistas sempre unida! 🚀🎯

📸 @brunocollaco",0,"02/26/2025 14:08",https://www.instagram.com/p/DGjWBgOpY4Z/,"Imagem do Instagram",,Total,3694,2678,115,2,2,3,1
18060331702956424,17841401444333135,pepecollaco,"Pepê Collaço","Direto da Eikto, a maior empresa de baterias de lítio do MUNDO! 🌍🔥 
✅ Tecnologia de ponta 
✅ +60 empregos gerados (e crescendo!) 

💼 Mais oportunidades, mais renda, mais desenvolvimento pra nossa região! 
Laguna no mapa do mundo!🌎🚀 #Indústria #Emprego #Desenvolvimento",59,"02/25/2025 09:44",https://www.instagram.com/reel/DGgQ44GJ5LW/,"Reel do Instagram",,Total,5234,11900,99,34,17,6,3
18105659794484976,17841401444333135,pepecollaco,"Pepê Collaço","Momentos especiais ao pôr do sol em família! ❤️",0,"02/23/2025 08:29",https://www.instagram.com/p/DGbAzIVJZcT/,"Imagem do Instagram",,Total,5597,4082,262,0,1,4,0
18052754606512499,17841401444333135,pepecollaco,"Pepê Collaço","Arrasta pro lado e confira as notícias da semana! 💪🚀",0,"02/22/2025 10:48",https://www.instagram.com/p/DGYr7uFpRnS/,"Carrossel do Instagram",,Total,4366,2587,80,6,0,7,1
17983229585796745,17841401444333135,pepecollaco,"Pepê Collaço","MAIS RECURSOS PARA A SAÚDE DE JAGUARUNA! 🏥✅

Estive no Hospital de Caridade de Jaguaruna para acompanhar de perto como o recurso de R$100 mil que enviamos está ajudando a manter os atendimentos funcionando! Esse investimento garante mais estrutura para médicos, enfermeiros e, principalmente, para quem mais precisa: a população.

Seguimos trabalhando para fortalecer a saúde e trazer ainda mais melhorias para nossa região! Contem comigo! 💪🔵

#Saúde #Jaguaruna #Hospital #TrabalhoQueGeraResultados #DeputadoEmAção",47,"02/21/2025 11:15",https://www.instagram.com/reel/DGWJwgHJOuB/,"Reel do Instagram",,Total,6167,10747,124,18,7,20,1
18150438484361562,17841401444333135,pepecollaco,"Pepê Collaço","📌 É nas comissões que analisamos os projetos!

Antes de uma lei ser aprovada, ela passa pelo olhar técnico e crítico das comissões da Assembleia Legislativa. E eu faço parte de comissões estratégicas que impactam diretamente a vida dos catarinenses:

✅ CCJ – A comissão mais importante, que analisa a legalidade dos projetos.
✅ Ética e Decoro Parlamentar – Garantindo transparência e responsabilidade.
✅ Segurança Pública – Trabalhando por mais segurança para todos.
✅ Direitos Humanos e Família – Defendendo os valores e direitos fundamentais.
✅ Economia, Ciência, Tecnologia e Inovação – Impulsionando o desenvolvimento do nosso estado.

O trabalho acontece aqui, e é com compromisso e seriedade que seguimos avançando por Santa Catarina! 🚀💪

Comenta aqui: qual dessas áreas você acha mais importante para o futuro do nosso estado? 👇👇

#PepêCollaço #TrabalhoQueTransforma #AssembleiaLegislativa #SantaCatarina #PolíticaComResponsabilidade",0,"02/20/2025 13:02",https://www.instagram.com/p/DGTxoQOyDgf/,"Imagem do Instagram",,Total,5013,3678,106,17,0,4,2
